date_time,Jerusalem_Bar_Ilan,TLV_Yehuda_Hamacabi,Bnei_Brak_Jabotinsky,Bnei_brak_highway4,Rishon_Herzl,Ranana_Ahuza,Haifa_downtown,Haifa_Hadar,Haifa_Horev,TLV_Levinsky
42848,0.1,0.4,1,0.6,0.2,0.4,0.2,NoData,NoData,NoData
42849,0.3,0.3,0.9,0.3,0.2,0.4,0,NoData,NoData,NoData
42850,0.3,0.3,<Samp,0.3,0.2,0.3,0,NoData,NoData,NoData
42851,0.4,0.4,<Samp,0.5,0.3,0.2,0,NoData,NoData,NoData
42852,<Samp,0.4,1,0.6,0.4,0.5,0,NoData,NoData,NoData
42853,0.4,0.3,0.6,0.5,0.3,0.4,0,NoData,NoData,NoData
42854,0.3,0.3,0.4,0.5,0.3,0.4,0,NoData,NoData,NoData
42855,0.3,0.4,0.4,0.5,0.3,0.3,0,NoData,NoData,NoData
42856,0.4,0.4,0.4,0.6,0.3,0.4,0,NoData,NoData,NoData
42857,0.4,0.4,0.5,0.5,0.3,0.4,0,NoData,NoData,NoData
42858,0.3,0.3,0.4,0.4,0.2,0.4,0,NoData,NoData,NoData
42859,0.3,0.3,0.4,0.5,0.2,0.3,0,NoData,NoData,NoData
42860,0.3,0.3,0.4,0.5,0.3,0.4,0,NoData,NoData,NoData
42861,0.3,0.3,0.4,0.4,0.2,0.4,0,NoData,NoData,NoData
42862,0.2,0.3,0.3,0.4,0.2,0.3,0,NoData,NoData,NoData
42863,0.3,0.4,0.5,0.6,0.3,0.4,0,NoData,NoData,NoData
42864,0.4,0.4,0.5,0.5,0.3,0.4,0,NoData,NoData,NoData
42865,0.3,0.5,0.6,0.7,0.4,0.4,0,NoData,NoData,NoData
42866,0.4,0.5,0.5,<Samp,0.3,0.5,0.1,NoData,NoData,NoData
42867,0.4,0.3,0.4,<Samp,0.3,0.3,0,NoData,NoData,NoData
42868,0.3,0.3,0.4,0.4,0.2,0.4,0,NoData,NoData,NoData
42869,0.3,0.4,0.4,0.5,0.3,0.4,0,NoData,NoData,NoData
42870,0.5,0.7,0.8,1,0.6,0.7,0,NoData,NoData,NoData
42871,0.3,0.6,0.7,0.9,0.4,0.7,0,NoData,NoData,NoData
42872,0.4,0.4,0.4,0.5,0.3,0.4,0,NoData,NoData,NoData
42873,0.4,0.4,0.5,0.7,0.3,0.5,0,NoData,NoData,NoData
42874,0.4,0.4,0.5,0.5,0.3,0.4,0,NoData,NoData,NoData
42875,0.3,0.3,0.4,0.4,0.2,0.3,0,NoData,NoData,NoData
42876,0.2,0.3,0.3,0.3,0.1,0.3,0,NoData,NoData,NoData
42877,0.3,0.3,0.3,0.4,0.2,0.3,0,NoData,NoData,NoData
42878,0.3,0.4,0.4,0.5,0.2,0.3,0,NoData,NoData,NoData
42879,0.2,0.3,0.4,0.3,0.2,0.3,0,NoData,NoData,NoData
42880,0.3,0.3,0.4,0.4,0.2,0.4,0,NoData,NoData,NoData
42881,0.4,0.3,0.4,0.5,0.2,0.3,0,NoData,NoData,NoData
42882,0.3,0.3,0.4,0.5,0.2,0.3,0,NoData,NoData,NoData
42883,0.2,0.4,0.4,0.6,0.2,0.4,0.1,NoData,NoData,NoData
42884,0.3,0.3,0.4,0.5,0.2,0.4,0,NoData,NoData,NoData
42885,0.3,0.3,0.4,0.5,0.2,0.4,0,NoData,NoData,NoData
42886,0.2,0.3,0.3,0.4,0.2,0.3,0,NoData,NoData,NoData
42887,0.1,0.2,0.3,0.3,0.1,0.3,0,NoData,NoData,NoData
42888,0.3,0.3,0.4,0.4,0.3,0.4,0,NoData,NoData,NoData
42889,0.3,0.3,0.4,0.4,0.2,0.4,0,NoData,NoData,NoData
42890,0.3,0.3,0.4,0.4,0.1,0.4,0,NoData,NoData,NoData
42891,0.4,0.4,0.4,0.6,0.2,0.4,0,NoData,NoData,NoData
42892,0.3,0.4,0.4,0.6,0.3,0.4,0,NoData,NoData,NoData
42893,0.3,0.4,0.5,0.5,0.2,0.4,0,NoData,NoData,NoData
42894,0.4,0.3,0.4,0.5,0.2,0.3,0,NoData,NoData,NoData
42895,0.3,0.3,0.4,0.6,0.3,0.4,0.3,NoData,NoData,NoData
42896,0.4,0.3,0.4,0.5,0.3,0.4,0.5,NoData,NoData,NoData
42897,0.2,0.2,0.3,0.4,0.2,0.3,0.4,NoData,NoData,NoData
42898,0.3,0.2,0.4,0.4,0.2,0.4,0.4,NoData,NoData,NoData
42899,0.4,0.2,0.4,0.5,1.4,0.4,0.3,NoData,NoData,NoData
42900,0.4,0.3,0.4,0.5,1.3,0.4,0.3,NoData,NoData,NoData
42901,0.4,0.3,0.4,0.4,0.3,0.3,0.3,NoData,NoData,NoData
42902,0.4,0.3,0.4,0.5,0.3,0.4,0.3,NoData,NoData,NoData
42903,0.3,0.3,0.4,0.5,0.2,0.4,0.3,NoData,NoData,NoData
42904,0.2,0.3,0.4,0.5,0.2,0.4,0.3,NoData,NoData,NoData
42905,0.3,0.4,0.4,0.6,0.3,0.4,0.4,NoData,NoData,NoData
42906,0.3,0.4,<Samp,0.5,0.3,0.4,0.4,NoData,NoData,NoData
42907,0.3,0.3,0.4,0.4,0.3,0.4,0.3,NoData,NoData,NoData
42908,0.3,0.3,0.4,0.5,0.2,0.4,0.3,NoData,NoData,NoData
42909,0.3,0.3,0.4,0.4,0.2,0.4,0.3,NoData,NoData,NoData
42910,0.3,0.3,0.4,0.5,0.2,0.4,0.3,NoData,NoData,NoData
42911,0.2,0.3,0.4,0.4,0.2,0.4,0.3,NoData,NoData,NoData
42912,0.3,0.4,0.4,0.5,0.3,0.4,0.4,NoData,NoData,NoData
42913,0.4,0.4,0.4,0.6,0.3,0.5,0.4,NoData,NoData,NoData
42914,0.3,0.4,0.5,0.6,0.3,0.5,0.4,NoData,NoData,NoData
42915,0.3,0.4,0.5,0.7,0.3,0.5,0.4,NoData,NoData,NoData
42916,0.3,0.4,0.5,0.6,0.3,0.4,0.4,NoData,NoData,NoData
42917,0.3,0.4,0.4,0.5,0.2,0.4,0.4,NoData,NoData,NoData
42918,0.3,0.4,0.4,0.5,0.3,0.4,0.4,NoData,NoData,NoData
42919,0.5,0.5,0.5,0.6,0.3,0.5,0.5,NoData,NoData,NoData
42920,0.3,0.5,0.6,0.8,0.4,0.5,0.4,NoData,NoData,NoData
42921,0.4,0.5,0.5,0.5,0.3,0.4,0.4,NoData,NoData,NoData
42922,0.4,0.4,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42923,0.3,0.3,0.4,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42924,0.3,0.3,0.4,0.4,0.2,0.3,0.3,NoData,NoData,NoData
42925,0.2,0.3,0.3,0.5,0.2,0.3,0.4,NoData,NoData,NoData
42926,0.4,0.4,0.4,0.5,0.3,0.4,0.4,NoData,NoData,NoData
42927,0.4,0.4,0.5,0.5,0.3,0.4,0.4,NoData,NoData,NoData
42928,0.3,0.3,0.5,0.5,0.3,0.4,0.4,NoData,NoData,NoData
42929,0.4,0.4,0.5,0.6,0.3,0.5,0.4,NoData,NoData,NoData
42930,0.4,0.4,0.5,0.6,0.3,0.4,0.5,NoData,NoData,NoData
42931,0.2,0.4,0.5,0.6,0.3,0.4,0.5,NoData,NoData,NoData
42932,0.2,0.4,0.4,0.6,0.3,0.4,0.5,NoData,NoData,NoData
42933,<Samp,0.5,0.5,0.7,0.3,0.5,0.4,NoData,NoData,NoData
42934,0.3,0.4,0.5,0.5,0.2,0.5,0.4,NoData,NoData,NoData
42935,0.3,0.3,0.4,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42936,0.3,0.4,0.4,0.5,0.3,0.4,0.4,NoData,NoData,NoData
42937,0.4,0.3,0.4,0.4,0.4,0.4,0.4,NoData,NoData,NoData
42938,0.3,0.3,0.4,0.4,0.2,0.3,0.3,NoData,NoData,NoData
42939,0.2,0.3,<Samp,NoData,0.1,<Samp,0.4,NoData,NoData,NoData
42940,<Samp,0.3,<Samp,<Samp,0.2,<Samp,0.4,NoData,NoData,NoData
42941,<Samp,0.3,0.5,0.4,0.1,0.4,0.4,NoData,NoData,NoData
42942,0.4,0.4,0.4,0.5,0.1,0.4,0.5,NoData,NoData,NoData
42943,0.3,0.4,0.5,0.5,0.1,0.5,0.4,NoData,NoData,NoData
42944,0.3,0.4,0.5,0.5,0.3,0.5,0.5,NoData,NoData,NoData
42945,0.2,0.3,0.4,0.3,0.3,<Samp,0.4,NoData,NoData,NoData
42946,0.1,0.2,0.3,0.3,0.2,NoData,0.3,NoData,NoData,NoData
42947,0.3,0.3,0.5,<Samp,0.2,<Samp,0.4,NoData,NoData,NoData
42948,0.4,0.3,0.5,0.4,0.3,0.3,0.4,NoData,NoData,NoData
42949,0.3,0.4,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42950,0.3,0.1,0.5,0.5,0.3,0.4,0.4,NoData,NoData,NoData
42951,0.4,0.1,0.5,0.4,0.3,0.3,0.4,NoData,NoData,NoData
42952,0.4,0,<Samp,0.4,0.2,0.3,0.4,NoData,NoData,NoData
42953,0.3,0,NoData,NoData,0.2,0.3,0.4,NoData,NoData,NoData
42954,0.4,0.1,<Samp,<Samp,0.2,0.4,0.4,NoData,NoData,NoData
42955,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42956,0.4,0.1,0.5,0.3,0.3,<Samp,0.5,NoData,NoData,NoData
42957,0.5,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42958,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42959,0.3,0.1,<Samp,<Samp,0.3,0.4,0.4,NoData,NoData,NoData
42960,0.3,0.1,NoData,NoData,0.2,0.4,0.4,NoData,NoData,NoData
42961,0.5,0.1,<Samp,<Samp,0.3,0.5,0.5,NoData,NoData,NoData
42962,0.4,0.1,<Samp,0.4,0.3,0.5,0.5,NoData,NoData,NoData
42963,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42964,0.4,0.1,0.5,0.4,0.3,0.5,0.4,NoData,NoData,NoData
42965,0.4,0.1,0.5,0.4,0.3,0.5,0.4,NoData,NoData,NoData
42966,0.3,0,0.4,<Samp,0.2,0.4,0.4,NoData,NoData,NoData
42967,0.2,0,0.4,<Samp,0.2,0.3,0.4,NoData,NoData,NoData
42968,0.4,0,0.5,<Samp,0.3,0.4,0.4,NoData,NoData,NoData
42969,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42970,<Samp,0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
42971,<Samp,0,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42972,0.4,0,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42973,0.4,0,0.5,0.4,0.2,0.5,0.4,NoData,NoData,NoData
42974,0.3,0,0.4,0.3,0.2,0.4,0.4,NoData,NoData,NoData
42975,0.4,0.1,0.6,0.4,0.3,0.5,0.5,NoData,NoData,NoData
42976,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42977,0.4,0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
42978,0.4,0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
42979,0.3,0,0.4,0.3,0.2,0.4,0.4,NoData,NoData,NoData
42980,0.3,0.1,<Samp,0.3,0.2,0.4,0.4,NoData,NoData,NoData
42981,0.3,0.1,NoData,0.4,0.2,0.4,0.4,NoData,NoData,NoData
42982,0.4,Calib,<Samp,0.4,0.3,0.5,0.5,NoData,NoData,NoData
42983,0.4,Calib,0.5,0.4,0.3,0.5,0.4,NoData,NoData,NoData
42984,0.4,Calib,0.5,0.4,0.3,0.5,0.4,NoData,NoData,NoData
42985,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42986,0.4,0.1,0.5,0.4,0.2,0.5,0.4,NoData,NoData,NoData
42987,0.4,0,0.5,0.5,0.2,0.5,0.5,NoData,NoData,NoData
42988,0.3,0.1,0.4,0.4,0.2,0.4,0.4,NoData,NoData,NoData
42989,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
42990,0.5,0,0.6,0.5,0.3,0.5,0.4,NoData,NoData,NoData
42991,0.5,0.1,<Samp,0.5,0.3,0.5,0.5,NoData,NoData,NoData
42992,0.4,0.1,0.6,0.5,0.3,0.5,0.5,NoData,NoData,NoData
42993,0.4,0,0.5,0.4,0.3,0.5,0.5,NoData,NoData,NoData
42994,0.3,0,0.5,0.3,0.2,<Samp,0.4,NoData,NoData,NoData
42995,0.3,0,0.4,0.3,0.2,Calib,0.3,NoData,NoData,NoData
42996,0.4,0,0.5,0.4,0.3,<Samp,0.4,NoData,NoData,NoData
42997,0.5,0,0.6,0.5,0.2,0.5,0.4,NoData,NoData,NoData
42998,0.5,0,0.6,0.4,0.3,0.2,0.4,NoData,NoData,NoData
42999,0.3,-0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
43000,<Samp,-0.1,0.4,0.4,0.2,0.4,0.4,NoData,NoData,NoData
43001,NoData,0,0.4,0.2,0.1,0.4,0.3,NoData,NoData,NoData
43002,NoData,0,0.4,0.2,0.1,0.3,0.3,NoData,NoData,NoData
43003,<Samp,0,0.5,0.3,0.3,0.4,0.4,NoData,NoData,NoData
43004,<Samp,0,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
43005,<Samp,0,0.5,0.3,0.3,0.4,0.4,NoData,NoData,NoData
43006,0.4,0,0.6,0.4,0.2,0.4,0.4,NoData,NoData,NoData
43007,0.4,-0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
43008,0.3,-0.1,0.4,0.3,0,<Samp,0.3,NoData,NoData,NoData
43009,0.2,0,0.4,0.3,0.2,<Samp,0.3,NoData,NoData,NoData
43010,0.4,0,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
43011,0.4,-0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
43012,0.4,0,0.5,0.3,0.3,0.4,0.4,NoData,NoData,NoData
43013,0.3,0,0.5,0.3,0.2,0.4,0.3,NoData,NoData,NoData
43014,0.2,-0.1,0.4,0.3,0.1,0.4,0.3,NoData,NoData,NoData
43015,0.3,0,0.5,0.4,0.1,0.5,0.4,NoData,NoData,NoData
43016,0.3,0,0.4,0.4,0.1,0.4,0.5,NoData,NoData,NoData
43017,0.3,-0.2,0.6,0.5,0.3,0.5,0.4,NoData,NoData,NoData
43018,0.3,-0.2,0.5,0.4,-0.2,0.4,0.4,NoData,NoData,NoData
43019,0.3,0,0.4,0.3,0,0.4,0.3,NoData,NoData,NoData
43020,0.3,-0.1,0.4,0.3,0.1,0.4,0.4,NoData,NoData,NoData
43021,0.2,0,0.4,0.3,-0.1,0.4,0.4,NoData,NoData,NoData
43022,0.3,0.1,0.5,0.3,0,0.4,0.3,NoData,NoData,NoData
43023,0.2,-0.2,0.4,0.3,0,0.3,0.3,NoData,NoData,NoData
43024,0.3,0,0.5,0.4,0.2,0.4,0.3,NoData,NoData,NoData
43025,0.3,0.1,0.6,0.4,0.1,0.4,0.4,NoData,NoData,NoData
43026,0.4,0,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
43027,<Samp,0.1,0.6,0.5,0.2,0.5,0.4,NoData,NoData,NoData
43028,0.4,0.3,0.7,0.6,0.2,0.6,0.5,NoData,NoData,NoData
43029,0.4,0,0.5,0.4,0.1,<Samp,0.5,NoData,NoData,NoData
43030,0.2,0,0.5,0.4,0.1,NoData,0.4,NoData,NoData,NoData
43031,0.4,0,0.6,0.4,0.1,<Samp,0.4,NoData,NoData,NoData
43032,0.4,0,0.6,0.4,0.1,0.4,0.5,NoData,NoData,NoData
43033,0.4,0,0.6,0.4,0.1,0.5,0.4,NoData,NoData,NoData
43034,0.4,-0.1,0.5,0.5,0.2,0.5,0.4,NoData,NoData,NoData
43035,0.4,0,0.6,0.5,0.3,0.4,0.5,<Samp,NoData,NoData
43036,0.3,0,0.7,0.5,0.1,0.6,0.6,0.6,NoData,NoData
43037,0.2,-0.3,0.5,0.4,0.1,0.5,0.4,0.5,NoData,NoData
43038,0.4,-0.1,0.5,0.4,0.1,0.5,0.5,0.5,NoData,NoData
43039,0.4,0,0.5,0.4,0.3,0.5,0.4,0.4,NoData,NoData
43040,<Samp,-0.2,0.4,0.3,0.2,0.4,0.3,0.4,NoData,NoData
43041,0.4,0.1,0.5,0.4,0.2,0.4,0.4,0.4,NoData,NoData
43042,0.3,0.1,0.6,0.4,0.2,0.5,0.5,0.5,NoData,NoData
43043,0.3,<Samp,0.5,0.3,0,0.4,0.5,0.5,NoData,NoData
43044,0.2,0,0.4,0.4,0.1,0.4,0.5,0.5,NoData,NoData
43045,0.4,0,0.6,0.4,0.1,0.5,0.5,0.5,NoData,NoData
43046,0.3,0,0.5,0.4,0.1,Calib,0.5,0.5,NoData,NoData
43047,0.4,0,0.6,0.5,0.1,0.6,0.5,0.5,NoData,NoData
43048,0.3,0,0.6,0.4,0.1,0.5,0.4,0.6,NoData,NoData
43049,0.3,0.2,0.7,0.5,0.2,0.5,0.4,0.5,NoData,NoData
43050,0.3,0.3,0.7,0.4,0.1,Calib,0.6,0.5,NoData,NoData
43051,0.2,<Samp,0.5,0.3,-0.1,Calib,0.4,0.5,NoData,NoData
43052,0.3,NoData,0.6,0.4,0.2,<Samp,0.5,0.5,NoData,NoData
43053,0.5,NoData,1,0.5,0.3,Calib,0.4,0.4,NoData,NoData
43054,0.5,NoData,1,0.7,0.3,Calib,0.8,0.9,NoData,NoData
43055,0.6,<Samp,0.7,0.5,0.1,0.5,0.6,0.6,NoData,NoData
43056,0.5,0.1,0.9,0.7,<Samp,0.8,0.7,0.6,NoData,NoData
43057,0.3,0.3,1.1,0.6,Calib,0.8,0.6,0.4,NoData,NoData
43058,0.4,0,0.7,0.5,Calib,0.7,0.4,0.4,NoData,NoData
43059,0.4,0,0.6,0.4,Calib,0.6,0.5,0.5,NoData,NoData
43060,0.4,0,0.6,0.4,<Samp,0.5,0.4,0.5,NoData,NoData
43061,0.3,0,0.4,0.2,0,0.5,0.3,0.3,NoData,NoData
43062,0.3,0,0.4,0.2,0.1,0.9,0.3,0.3,NoData,NoData
43063,0.4,0,0.5,0.3,0.1,0.7,0.5,0.5,<Samp,NoData
43064,0.4,0,0.4,0.4,0.1,0.5,0.5,0.5,0.3,NoData
43065,0.3,0,0.4,0.3,0.1,0.4,0.4,0.4,0.3,NoData
43066,0.5,0,0.6,0.4,0,0.5,0.6,0.5,0.3,NoData
43067,0.5,0.1,0.6,0.4,0.2,0.6,0.5,0.4,0.3,NoData
43068,0.6,0,0.7,0.5,0.2,0.6,0.6,0.5,0.5,NoData
43069,0.5,0,0.6,0.4,0.4,0.6,0.6,0.5,0.4,NoData
43070,0.5,0,0.6,0.4,0.2,0.5,0.6,0.5,0.4,NoData
43071,0.3,0,0.6,0.4,0,0.4,0.7,0.5,0.4,NoData
43072,0.2,0.1,0.6,0.4,0,0.4,0.3,0.4,0.3,NoData
43073,0.3,0.5,1.4,0.6,0.4,0.6,0.6,0.5,0.3,NoData
43074,0.4,<Samp,1.3,0.7,0.4,0.6,0.7,0.5,0.3,NoData
43075,0.4,<Samp,0.7,0.4,0,0.5,0.4,0.4,0.4,NoData
43076,0.2,0,0.4,0.2,0,0.3,0.3,0.3,0.3,NoData
43077,0.3,0.1,0.5,0.3,0.2,0.4,0.4,0.3,0.4,NoData
43078,0.4,0,0.5,0.3,0,0.4,0.6,0.5,0.4,NoData
43079,0.3,0.1,0.8,0.5,0.1,0.5,0.3,0.4,0.3,NoData
43080,0.8,<Samp,1.2,0.7,0.3,0.8,0.7,0.5,0.3,NoData
43081,0.6,<Samp,0.9,0.6,0.2,0.6,0.5,0.5,0.4,NoData
43082,0.5,<Samp,1.8,1,0.7,1.1,0.3,0.3,0.3,NoData
43083,0.4,<Samp,0.7,0.4,0.2,0.6,0.4,0.5,0.4,NoData
43084,0.3,0,0.6,0.3,0.1,0.5,0.4,0.4,0.4,NoData
43085,0.3,0.2,0.6,0.3,0.1,0.5,0.7,0.4,0.4,NoData
43086,0.4,<Samp,0.5,0.3,0,0.4,0.6,0.4,0.4,NoData
43087,0.8,0.3,1.1,0.5,0.3,0.7,0.7,0.5,0.4,NoData
43088,0.6,<Samp,1,0.5,0.3,0.7,0.6,0.4,0.4,NoData
43089,0.8,<Samp,<Samp,0.6,0.6,0.7,0.7,0.6,0.5,NoData
43090,0.7,<Samp,<Samp,0.8,0.4,1.1,0.8,0.6,0.4,NoData
43091,0.7,<Samp,1.4,0.8,0.4,1,0.9,0.6,0.4,NoData
43092,0.8,<Samp,1.5,0.8,0.3,0.9,0.5,0.4,0.3,NoData
43093,0.9,Calib,0.6,0.4,0,0.5,0.5,0.4,0.4,NoData
43094,0.7,Calib,0.4,0.3,0.1,0.4,0.4,0.3,0.3,NoData
43095,0.4,<Samp,0.6,0.4,0.3,0.6,0.5,0.4,0.4,NoData
43096,0.4,<Samp,0.8,0.5,0.1,0.6,0.7,0.5,0.5,NoData
43097,0.4,0.2,1.2,0.6,0.2,0.6,0.5,0.4,0.4,NoData
43098,0.8,0.3,1.2,0.5,0.4,0.8,0.8,0.6,0.4,NoData
43099,0.5,0.1,1.1,0.6,0.3,1,1,0.6,0.5,NoData
43100,0.3,<Samp,0.7,0.4,0,0.6,0.7,0.5,0.4,NoData
43101,0.4,0,0.5,0.3,0,0.4,0.5,0.4,0.3,NoData
43102,0.3,0.1,0.5,0.4,0.2,0.5,<Samp,0.3,0.3,NoData
43103,0.3,0,0.5,0.3,0.2,0.4,0.3,0.4,0.3,NoData
43104,0.4,0.1,0.6,0.4,0.3,0.5,0.5,0.4,0.4,NoData
43105,0.2,0,0.4,0.3,0.1,0.4,0.4,0.4,0.3,NoData
43106,0.1,0,0.3,0.2,0,0.3,0.3,0.4,0.3,NoData
43107,0.2,0.2,0.6,0.3,0.2,0.6,0.5,0.6,0.4,NoData
43108,0.5,0.4,0.8,0.5,0.2,0.6,0.7,0.7,0.4,NoData
43109,0.6,0.1,0.7,0.4,0.3,0.7,0.7,<Samp,0.5,NoData
43110,0.4,0.1,1,0.5,0.3,0.7,0.7,<Samp,0.5,NoData
43111,0.4,0.1,0.8,0.5,0.2,0.6,0.7,0.6,0.5,NoData
43112,0.5,0.3,Calib,0.6,0.3,0.9,0.6,0.6,0.3,NoData
43113,0.4,0.1,0.7,0.4,0.2,0.7,0.7,0.6,0.4,NoData
43114,0.3,0,0.6,0.4,0.1,0.6,0.6,0.5,0.4,NoData
43115,0.2,0,0.4,0.3,0.1,0.3,0.4,0.4,0.3,NoData
43116,0.2,0.1,0.6,0.3,0.3,0.5,0.4,0.4,0.3,NoData
43117,0.3,0.1,0.7,0.3,0.2,0.6,0.5,0.3,0.4,NoData
43118,0.3,0,0.5,0.4,0.1,0.5,0.6,0.5,0.4,NoData
43119,0.2,0,0.3,0.2,0,0.4,0.4,0.4,0.3,NoData
43120,0.2,0,0.3,0.1,0.1,<Samp,0.3,0.3,0.3,NoData
43121,0.3,0.2,0.6,0.4,0.2,NoData,0.5,0.5,0.3,NoData
43122,0.5,0.3,1.2,0.7,0.5,<Samp,0.5,0.5,0.3,NoData
43123,0.3,0.1,0.6,0.3,0.1,<Samp,0.4,0.4,0.3,NoData
43124,0.3,0,0.4,0.2,0.2,<Samp,0.3,0.4,0.3,NoData
43125,0.3,0.1,0.6,0.4,0.2,0.3,0.5,0.4,0.3,NoData
43126,0.1,-0.1,0.4,0.2,0.1,0.5,0.4,0.4,0.3,NoData
43127,0.2,0,0.3,0.2,0,0.4,<Samp,0.4,0.3,NoData
43128,0.3,0,0.5,0.3,0.1,0.4,NoData,0.5,0.3,NoData
43129,0.5,0,0.8,0.4,0.3,0.7,NoData,0.6,0.4,NoData
43130,0.6,-0.2,0.6,0.4,0.1,0.7,InVld,0.7,0.4,NoData
43131,0.5,0,0.8,0.4,0.2,0.8,<Samp,0.7,0.4,NoData
43132,0.6,0.2,0.7,0.4,0.2,0.6,0.7,0.6,0.4,NoData
43133,0.7,0.2,0.9,0.6,0.5,<Samp,0.8,0.6,0.4,NoData
43134,0.4,0.3,<Samp,0.6,0.5,NoData,0.6,0.5,0.3,NoData
43135,0.4,0.2,NoData,0.5,0.4,NoData,0.8,0.6,0.3,NoData
43136,0.8,0.4,<Samp,0.7,0.7,<Samp,0.8,0.7,0.3,NoData
43137,0.6,0.4,1.2,0.6,0.3,0.6,0.8,0.8,0.4,NoData
43138,0.6,0.4,1.2,0.8,0.5,1,0.8,0.6,0.4,NoData
43139,0.7,0.3,0.8,0.5,0.2,0.8,0.9,0.7,0.4,NoData
43140,0.7,0.8,1.5,0.7,0.4,1,0.6,0.6,0.4,NoData
43141,0.4,0.6,1.1,0.6,0.3,0.8,0.6,0.6,0.5,NoData
43142,0.4,0.4,1,0.6,0.2,0.8,0.6,0.6,0.3,NoData
43143,0.5,0.2,0.9,0.5,0.1,<Samp,0.5,0.5,0.4,NoData
43144,0.3,0.2,0.5,0.2,0,InVld,0.4,0.4,0.4,NoData
43145,0.3,0.4,0.5,0.2,0.1,InVld,0.4,0.3,0.3,NoData
43146,0.4,0.5,0.5,0.3,0.2,InVld,0.5,0.5,0.3,NoData
43147,0.4,0.6,0.6,0.4,0.6,InVld,0.5,0.4,0.3,NoData
43148,0.4,0.5,0.6,0.3,0.5,InVld,0.4,0.4,0.3,NoData
43149,0.2,0.4,0.3,0.2,0.3,InVld,0.3,0.3,0.3,NoData
43150,0.3,0.4,0.4,0.2,0.4,InVld,0.3,0.4,0.3,NoData
43151,0.4,0.6,0.5,0.3,0.6,InVld,0.5,0.4,0.3,NoData
43152,0.5,0.7,0.7,0.4,0.7,InVld,0.5,0.5,0.3,NoData
43153,0.4,0.6,0.6,0.3,0.6,InVld,0.5,0.4,0.4,NoData
43154,0.5,0.6,0.5,0.3,0.7,InVld,0.5,0.4,0.4,NoData
43155,0.4,0.7,0.7,0.4,0.7,InVld,0.5,0.4,0.4,NoData
43156,0.3,0.7,0.5,0.4,0.6,InVld,0.6,0.5,0.4,NoData
43157,0.3,0.5,0.4,0.2,0.6,Calib,0.4,0.5,0.4,NoData
43158,0.4,0.5,0.5,0.3,0.6,<Samp,0.5,0.5,0.3,NoData
43159,0.4,0.6,0.5,0.3,0.6,0.2,0.5,0.5,0.3,NoData
43160,0.4,0.7,<Samp,0.3,0.7,0.2,0.6,0.6,0.4,NoData
43161,0.6,0.8,<Samp,0.4,0.8,0.2,0.7,0.7,0.4,NoData
43162,0.6,0.8,0.6,0.4,0.8,0.1,0.7,0.7,0.4,NoData
43163,0.5,0.9,0.7,0.4,0.8,0.1,0.7,0.8,0.4,NoData
43164,0.4,1.1,1.1,0.5,0.9,0.2,0.7,0.9,0.4,NoData
43165,0.3,0.9,0.8,0.5,0.8,0.2,0.6,0.7,0.4,NoData
43166,0.3,0.7,0.6,0.3,0.7,0.1,0.4,0.7,0.3,NoData
43167,0.5,0.7,0.6,0.3,0.8,0.1,0.5,0.7,0.3,NoData
43168,0.3,0.6,0.6,0.3,0.7,Calib,0.4,0.6,0.3,NoData
43169,0.2,0.5,0.4,0.1,0.7,Calib,0.3,0.6,0.3,NoData
43170,0.2,0.6,0.4,0.1,0.6,Calib,0.3,0.6,0.3,NoData
43171,0.3,0.7,0.5,0.2,0.8,Calib,0.4,0.7,0.4,NoData
43172,0.5,0.7,0.5,0.3,0.8,0.1,0.4,0.8,0.4,NoData
43173,0.4,0.8,0.6,0.3,0.8,0,0.5,0.8,0.4,NoData
43174,0.3,0.7,0.6,0.3,0.8,0.1,0.5,0.6,0.4,NoData
