date_time,Jerusalem_Bar_Ilan,TLV_Yehuda_Hamacabi,Bnei_Brak_Jabotinsky,Bnei_brak_highway4,Rishon_Herzl,Ranana_Ahuza
43315,0.3,0.6,0.5,0.4,0.6,0.5
43316,0.3,0.6,0.5,0.5,0.6,0.5
43317,0.3,0.6,0.4,0.4,0.5,0.5
43318,0.4,0.6,0.5,0.5,0.6,0.5
43319,0.3,0.6,0.5,0.4,0.6,0.5
43320,0.3,0.6,0.5,0.4,0.7,0.5
43321,0.3,0.7,<Samp,0.5,0.7,0.5
43322,0.4,0.7,<Samp,0.5,0.7,0.6
43323,0.3,0.7,0.5,0.5,0.7,0.6
43324,0.2,0.7,0.4,0.5,0.6,0.5
43325,0.4,0.7,0.5,0.5,0.7,0.6
43326,0.3,0.6,0.5,0.4,0.7,0.5
43327,0.3,0.7,<Samp,0.4,0.7,0.5
43328,0.3,0.7,<Samp,0.5,0.7,0.6
43329,0.4,0.7,0.5,0.5,0.7,0.6
43330,0.3,0.6,0.4,0.4,0.7,0.5
43331,0.2,0.6,0.4,0.4,0.6,0.5
43332,0.3,0.6,0.4,0.5,0.7,0.5
43333,0.4,<Samp,0.5,0.5,0.7,0.6
43334,0.3,NoData,0.5,0.5,0.7,0.6
43335,0.4,NoData,0.5,0.5,0.8,0.6
43336,0.4,NoData,0.5,0.5,0.8,0.6
43337,0.2,NoData,0.5,0.5,0.8,0.6
43338,0.2,NoData,0.4,0.4,0.7,0.6
43339,0.3,<Samp,0.5,0.4,0.8,0.6
43340,0.3,0.8,0.4,0.4,0.8,0.6
43341,0.3,0.8,0.5,0.5,0.8,0.6
43342,0.4,0.5,<Samp,0.4,0.8,0.6
43343,0.4,0.4,<Samp,0.4,0.8,0.6
43344,0.3,0.4,NoData,0.4,0.8,0.6
43345,0.3,0.4,NoData,0.4,0.8,0.6
43346,0.5,0.4,<Samp,0.5,0.9,0.7
43347,0.5,0.5,0.5,0.5,0.9,0.7
43348,0.4,0.5,0.6,0.5,1,0.7
43349,0.4,0.5,0.6,0.6,1,0.7
43350,0.3,0.4,0.5,0.5,0.9,0.7
43351,0.3,0.4,0.4,0.4,0.9,0.6
43352,0.3,0.4,0.4,0.4,0.9,0.6
43353,0.3,0.4,<Samp,0.5,1,0.6
43354,0.2,0.4,NoData,0.4,0.8,0.6
43355,0.2,0.4,NoData,0.5,0.9,0.7
43356,0.5,0.5,<Samp,0.5,1,0.7
43357,0.4,0.5,<Samp,0.4,1,0.7
43358,0.3,0.4,0.8,0.4,0.9,0.6
43359,0.2,0.4,0.7,0.4,0.9,0.6
43360,0.4,0.5,0.8,0.6,1,0.7
43361,0.4,0.5,0.8,0.5,1,0.7
43362,0.3,0.5,0.8,0.5,0.9,0.7
43363,0.2,0.4,0.7,0.4,0.9,0.7
43364,0.4,0.5,0.8,0.5,1,0.7
43365,0.3,0.5,0.8,0.4,1,0.7
43366,0.2,0.4,0.8,0.5,1,0.7
43367,0.3,0.5,0.9,0.6,1.1,0.8
43368,0.2,0.5,0.8,0.5,1,0.7
43369,0.4,0.5,0.6,0.6,1.1,0.8
43370,0.4,0.5,0.5,0.5,1,0.7
43371,0.4,0.5,0.5,0.6,1.1,0.7
43372,0.3,0.5,0.5,0.5,1.1,0.8
43373,0.2,0.5,0.4,0.4,1,0.7
43374,0.4,0.5,0.5,0.6,1.1,0.8
43375,0.3,0.4,0.4,0.5,1,0.7
43376,0.4,0.5,0.4,0.5,1.1,0.7
43377,0.5,0.5,0.5,0.5,1.1,0.8
43378,0.4,0.4,0.4,0.5,0.8,0.8
43379,0.3,0.5,0.4,0.5,0.4,0.8
43380,0.2,0.5,0.4,0.4,0.4,0.8
43381,0.3,0.5,0.6,0.5,0.6,0.9
43382,0.3,0.5,0.5,0.6,0.6,0.8
43383,0.3,0.5,<Samp,0.3,0.5,0.7
43384,0.3,0.4,0.4,0.4,0.5,0.7
43385,0.3,0.5,0.4,0.4,0.5,0.7
43386,0.3,0.5,0.4,0.4,0.6,0.7
43387,0.2,0.5,0.4,0.4,0.4,0.7
43388,0.4,0.6,0.5,0.5,0.6,0.8
43389,0.3,0.5,0.5,0.5,0.5,Calib
43390,0.3,0.6,0.5,0.5,0.5,Calib
43391,0.4,0.5,0.5,0.4,0.6,Calib
43392,0.4,0.5,0.5,0.4,0.5,0.8
43393,0.3,0.5,0.4,0.5,0.6,0.8
43394,0.2,0.5,0.4,0.5,0.5,0.8
43395,0.4,0.5,0.5,0.5,0.5,0.8
43396,0.5,0.8,0.7,0.9,0.7,1
43397,0.3,0.8,0.7,0.7,0.7,1
43398,0.3,0.8,0.7,0.8,0.8,1
43399,0.3,0.7,0.6,0.5,0.7,0.9
43400,0.2,0.4,0.3,0.2,0.5,0.6
43401,0.2,0.5,0.3,0.4,0.6,0.7
43402,0.2,0.5,0.3,0.5,0.6,0.6
43403,0.2,0.5,0.3,0.5,0.7,0.7
43404,0.3,0.5,0.3,0.5,0.7,0.7
43405,0.2,0.5,<Samp,0.6,0.7,0.7
43406,0.2,0.5,NoData,0.5,0.7,0.7
43407,0.2,0.4,NoData,0.5,0.7,0.7
43408,0.2,0.4,NoData,0.5,0.7,0.7
43409,0.3,0.5,NoData,0.6,0.9,0.7
43410,0.3,0.5,<Samp,0.5,0.9,0.5
43411,0.4,0.6,0.6,0.6,0.9,0.7
43412,0.4,0.6,0.6,0.6,1,0.7
43413,0.4,0.7,0.6,0.7,1.1,0.8
43414,0.3,0.7,0.5,0.6,1.1,0.6
43415,0.2,0.6,0.5,0.6,1,0.8
43416,0.3,0.6,0.6,0.6,1,0.8
43417,0.4,0.6,0.5,0.6,1,0.8
43418,0.4,0.6,0.6,0.6,1.2,0.4
43419,0.4,0.5,0.5,0.5,0.7,0.2
43420,0.4,0.6,0.5,<Samp,0.5,0.2
43421,0.2,0.5,0.5,0.5,0.4,0.2
43422,0.4,0.6,0.5,0.6,0.5,0.2
43423,0.4,0.9,0.9,1.2,0.8,0.4
43424,0.4,0.8,0.7,0.9,0.6,0.4
43425,0.6,0.8,0.8,0.7,0.7,0.5
43426,0.5,0.8,0.7,0.8,0.7,0.4
43427,0.4,0.7,0.6,0.7,0.7,0.3
43428,0.3,0.5,0.4,0.5,0.5,0.1
43429,0.3,0.6,0.5,0.5,0.5,0.2
43430,0.4,0.7,0.6,0.7,0.6,0.3
43431,0.5,0.7,0.5,0.6,0.6,0.2
43432,0.4,1.1,1.1,1,1,0.5
43433,0.4,1.2,1.1,1,0.9,0.5
43434,0.7,1.2,1,0.9,1,0.5
43435,0.3,0.6,0.5,0.6,0.7,0.1
43436,0.2,0.5,0.4,0.5,0.5,0.2
43437,0.4,0.8,0.7,0.7,0.9,0.5
43438,0.4,0.8,0.6,0.8,0.8,0.5
43439,0.3,0.6,0.5,0.5,0.7,0.3
43440,0.2,0.5,0.3,0.4,0.7,0.2
43441,0.2,0.6,<Samp,0.4,0.7,0.2
43442,0.2,0.6,NoData,0.3,0.7,0.2
43443,0.2,0.7,NoData,0.4,0.7,0.2
43444,0.6,0.7,<Samp,0.6,0.9,0.5
43445,0.3,0.7,0.4,0.5,0.8,0.3
43446,0.3,0.6,0.4,0.4,0.8,0.1
43447,0.2,0.6,0.3,0.3,0.8,0
43448,0.4,0.7,0.6,0.5,0.9,0.1
43449,0.3,0.8,0.4,0.5,0.8,0
43450,0.2,0.8,0.5,0.5,0.7,0
43451,0.5,0.9,0.7,0.7,1,0.2
43452,0.3,0.7,0.4,0.5,0.9,0.1
43453,0.4,0.8,0.7,0.6,1.1,0.3
43454,0.3,0.8,0.5,0.5,1,0.1
43455,0.3,0.7,0.6,0.5,1,<Samp
43456,0.3,0.9,0.6,0.6,1.1,NoData
43457,0.4,0.9,0.7,0.7,1.1,NoData
43458,0.5,1,0.8,0.7,1.2,<Samp
43459,0.5,0.8,0.5,0.6,1.1,0.2
43460,0.5,0.9,0.7,0.6,1.3,0.3
43461,0.3,0.8,0.4,<Samp,1,0.1
43462,0.2,0.7,0.3,NoData,0.9,0
43463,0.2,0.7,0.3,NoData,1,0
43464,0.3,0.7,0.4,NoData,1,0
43465,0.3,0.8,0.4,<Samp,1.1,0
43466,0.4,0.9,0.6,0.7,1.3,0.1
43467,0.4,1.1,0.8,0.7,1.4,0.3
43468,<Samp,0.8,0.3,0.4,0.8,0
43469,<Samp,0.8,0.4,0.5,0.4,0
43470,0.4,1,0.6,0.5,0.5,0.1
43471,0.2,0.9,0.4,0.5,0.5,0
43472,0.2,0.7,0.3,0.3,0.3,0
43473,0.2,0.7,0.3,0.3,0.3,0
43474,0.2,0.7,NoData,0.3,0.3,0
43475,0.3,0.9,<Samp,0.5,0.5,0.1
43476,0.4,1,0.6,0.7,0.7,0.2
43477,0.3,1.3,0.9,0.9,0.8,0.3
43478,0.3,1.2,0.8,0.7,0.7,0.4
43479,0.2,0.9,0.4,0.4,0.5,0.1
43480,0.2,0.9,0.4,0.4,0.6,0.1
43481,0.1,0.9,0.4,0.4,0.6,0.1
43482,0.2,<Samp,0.2,0.3,0.5,0
43483,0.2,1,0.3,0.3,0.6,0.1
43484,0.3,1.1,0.5,0.5,0.8,0.3
43485,0.3,1.1,0.4,0.5,0.8,0.2
43486,0.4,1.6,1,0.8,1.1,0.6
43487,0.7,1.6,1,0.8,1.1,0.7
43488,0.5,1.2,0.9,0.8,1.1,0.6
43489,0.5,0.6,1,0.8,1,0.4
43490,0.3,0.5,0.8,0.7,1,0.2
43491,0.5,0.5,0.7,0.7,1,0.3
43492,0.4,0.7,0.9,0.8,1.1,0.5
43493,0.3,0.4,0.6,0.5,0.9,0.2
43494,0.2,0.3,0.4,0.4,0.9,0.2
43495,0.4,0.2,0.5,0.5,1,0.3
43496,0.3,0.1,0.6,0.6,1.1,0.4
43497,0.3,0,0.5,0.5,1,0.3
43498,0.4,0.1,0.7,0.5,1.1,0.3
43499,0.2,0.1,0.5,0.5,1.1,0.2
43500,0.3,0.3,0.4,0.6,1.2,0.3
43501,0.3,0.3,0.5,0.6,0.9,0.1
43502,0.3,0.2,0.3,0.4,0.9,0.1
43503,0.3,0.4,0.5,0.5,1.2,0.3
43504,0.5,0.4,0.5,0.5,0.8,0.4
43505,0.3,0.4,0.5,0.5,0.5,0.3
43506,0.2,0.3,0.4,0.4,0.4,0.2
43507,0.3,0.3,0.4,0.4,0.4,0.3
43508,0.3,0.4,0.5,0.4,0.5,0.4
43509,0.4,0.4,0.5,0.5,0.5,0.3
43510,0.5,0.7,0.8,0.7,0.7,0.3
43511,0.3,0.4,0.4,0.4,0.5,0.3
43512,0.2,0.2,0.3,0.3,0.4,0.1
43513,0.2,0.3,0.4,0.4,0.5,0.2
43514,0.3,0.4,0.5,0.5,0.7,0.4
43515,0.3,0.4,0.4,0.4,0.6,0.3
43516,0.3,0.5,0.5,0.5,0.7,0.3
43517,0.4,0.6,0.6,0.5,0.7,0.4
43518,0.4,0.7,0.8,0.6,0.8,0.5
43519,0.4,0.6,0.7,0.6,0.7,0.4
43520,0.3,0.5,0.5,0.5,0.6,0.3
43521,0.5,0.7,0.7,0.7,0.8,0.4
43522,0.3,0.6,0.6,0.7,0.7,0.3
43523,0.2,0.4,0.4,0.4,0.7,0
43524,0.2,0.4,0.4,0.4,0.7,0
43525,0.2,0.4,0.3,0.3,0.6,0
43526,0.2,0.4,0.3,0.4,0.7,0
43527,0.3,0.5,0.4,0.5,0.8,0.1
43528,0.4,0.6,0.5,0.6,0.8,0.1
43529,0.3,0.7,0.6,0.7,0.9,0.1
43530,0.5,0.6,0.5,0.7,0.9,0.1
43531,0.3,0.7,0.6,0.6,0.9,0.2
43532,0.3,0.6,0.5,0.4,0.9,0.1
43533,0.2,0.6,0.5,0.5,0.9,0.1
43534,0.3,0.6,0.5,0.5,0.9,0.1
43535,0.3,0.7,0.5,0.5,1,0.1
43536,0.3,0.6,0.4,0.5,1.2,0
43537,0.7,0.8,0.6,0.7,1.1,0.1
43538,0.3,0.7,0.5,0.5,0.9,0.1
43539,0.2,0.6,<Samp,0.3,0.9,0
43540,0.2,0.7,0.4,0.5,0.9,0.1
43541,0.2,0.6,0.3,0.4,0.8,0
43542,0.3,0.7,0.4,<Samp,0.9,0
43543,0.4,0.7,0.4,0.5,1,0
43544,0.4,0.7,0.4,0.5,1,0.1
43545,0.4,0.7,0.5,0.6,1.1,0.1
43546,0.3,0.7,0.5,0.7,1.1,0.1
43547,0.3,0.7,0.4,0.6,1,0.1
43548,0.3,0.7,0.5,0.6,1,0.1
43549,0.3,0.7,0.5,0.6,1.1,0.1
43550,0.2,0.6,0.5,0.5,0.8,0.1
43551,0.3,0.7,0.4,0.5,0.7,0.1
43552,0.2,0.7,0.4,0.5,0.8,0.1
43553,0.4,0.7,0.4,0.5,0.7,0
43554,0.3,0.7,0.4,0.6,0.7,0
43555,0.2,0.6,0.3,0.4,0.6,0
43556,0.2,0.7,0.4,0.5,0.8,0
43557,0.2,0.7,0.4,0.5,0.7,0
43558,0.3,0.7,0.5,0.5,0.8,0.1
43559,0.5,0.8,0.5,0.6,0.8,0.1
43560,0.4,0.8,0.5,0.6,0.9,0.1
43561,0.2,0.7,0.4,0.5,0.8,0.1
43562,0.3,0.8,0.5,0.6,0.8,0.1
43563,0.4,1,0.7,0.7,1,0.2
43564,0.4,0.9,0.6,<Samp,0.7,0.1
43565,0.3,0.8,0.4,InVld,0.5,0
43566,0.3,0.7,0.4,InVld,0.4,0
43567,0.3,0.8,0.4,InVld,0.3,0
43568,0.2,0.8,0.4,InVld,0.3,0
43569,0.3,1.2,0.7,InVld,0.4,0.1
43570,0.2,0.7,0.4,InVld,0.3,0
43571,0.3,0.3,0.4,InVld,0.4,0.1
43572,0.3,0.4,0.4,InVld,0.4,0
43573,0.2,0.3,0.4,<Samp,0.4,0
43574,0.3,0.3,0.4,0.4,0.4,0
43575,0.2,0.3,0.3,0.4,0.3,0
43576,0.2,0.3,0.3,0.3,0.3,0
43577,0.2,0.3,0.2,0.3,0.3,0
43578,0.2,0.3,0.3,0.4,0.3,0
43579,0.3,0.4,0.3,0.4,0.3,0
43580,0.3,0.4,0.4,0.4,0.4,0
43581,0.2,0.4,0.4,0.5,0.4,0
43582,0.1,0.4,0.3,0.4,0.4,0
43583,0.2,0.5,0.5,0.6,0.5,0.2
43584,0.3,0.6,Calib,0.7,0.5,0.2
43585,0.4,0.6,<Samp,0.7,0.5,0.2
43586,Calib,0.5,0.2,0.6,0.6,0.2
43587,Calib,0.6,<Samp,0.6,0.6,0.2
43588,<Samp,0.6,<Samp,0.6,0.6,0.2
43589,0.2,0.4,0.1,0.3,0.5,0
43590,0.2,0.4,0,0.4,0.4,0
43591,0.4,0.6,0.3,0.7,0.8,0.2
43592,0.3,0.7,0.6,0.7,0.7,<Samp
43593,0.2,0.4,0.3,0.3,0.6,InVld
43594,0.2,0.4,0.3,0.4,0.5,InVld
43595,0.2,0.4,0.3,0.4,0.5,InVld
43596,0.2,0.5,0.3,0.4,0.5,InVld
43597,0.2,0.5,0.3,0.4,0.6,InVld
43598,0.3,0.6,0.5,0.6,0.8,InVld
43599,0.3,0.7,0.5,0.7,0.9,0
43600,0.3,0.6,0.5,0.5,1,0
43601,0.2,0.6,0.5,0.6,<Samp,0.2
43602,0.4,0.8,0.5,0.7,InVld,0.2
43603,0.3,0.8,0.5,0.6,1.1,0.1
43604,0.2,0.7,0.3,0.4,1,0
43605,0.2,0.7,0.4,0.4,0.9,0.1
43606,<Samp,0.7,0.4,0.4,0.8,0.1
43607,<Samp,0.8,0.4,0.5,0.7,0.1
43608,0.5,1.1,0.9,1.1,1,0.4
43609,0.6,1.5,1.3,1.7,1.1,<Samp
43610,0.6,0.9,0.6,0.8,0.9,InVld
43611,<Samp,0.7,0.3,0.4,0.6,InVld
43612,<Samp,0.7,0.3,0.4,0.7,<Samp
43613,Calib,0.7,0.4,0.4,0.7,0.1
43614,<Samp,0.7,0.4,0.4,0.7,0.1
43615,0.3,0.8,0.5,0.6,0.8,0.2
43616,0.3,0.8,0.5,0.5,0.8,0.2
43617,0.3,0.8,0.4,0.5,0.8,0.1
43618,0.1,0.8,0.3,0.5,0.7,0.1
43619,0.2,0.8,<Samp,0.5,0.7,0.1
43620,0.2,0.9,0.4,0.5,0.8,0.1
43621,0.2,0.9,0.4,0.5,0.8,0.2
43622,<Samp,0.5,0.4,0.5,0.7,0.1
43623,<Samp,0.3,0.4,0.5,0.8,0.1
43624,0.3,0.3,0.3,0.4,0.7,0.1
43625,0.1,0.3,0.3,0.4,0.7,0
43626,0.2,0.3,0.3,0.4,0.7,0.1
43627,0.2,0.4,0.5,0.7,0.8,0.2
43628,0.2,0.5,0.5,0.6,0.8,0.1
43629,0.3,0.4,0.4,0.4,0.8,0.1
43630,0.2,0.3,0.4,0.4,0.8,0.1
43631,0.2,0.3,0.3,0.4,0.7,0.1
43632,0.2,0.3,<Samp,0.5,0.7,0.1
43633,0.2,0.4,NoData,0.7,0.8,0.1
43634,0.3,0.4,NoData,0.5,0.9,0.1
43635,0.3,0.4,NoData,0.6,0.8,0.1
43636,0.3,0.5,NoData,0.6,0.9,0.1
43637,0.2,0.5,<Samp,0.5,0.8,0.1
43638,0.2,0.5,0.4,0.5,0.8,0.1
43639,0.2,0.5,0.3,0.4,0.7,0.1
43640,0.3,0.5,0.4,0.5,0.8,0.1
43641,0.3,0.5,0.4,0.5,0.8,0.1
43642,0.3,0.5,0.5,0.5,0.8,0.1
43643,0.3,0.5,0.5,0.6,0.8,0.2
43644,0.2,0.5,0.5,0.6,0.8,0.2
43645,0.2,0.5,0.4,0.4,0.8,<Samp
43646,0.2,0.5,0.4,0.4,0.8,InVld
43647,0.3,0.5,0.4,0.6,0.8,InVld
43648,0.3,0.5,0.4,0.6,0.8,Down
43649,0.3,0.5,0.4,0.5,0.8,Down
43650,0.2,0.5,0.4,0.5,0.8,Down
43651,0.2,0.5,0.4,0.5,0.8,<Samp
43652,0.2,0.4,0.4,0.5,0.8,0
43653,0.2,0.5,0.4,0.5,0.8,0
43654,0.3,0.5,0.4,0.6,0.8,0
43655,0.3,0.5,0.4,0.5,0.8,0
43656,0.3,0.5,0.4,0.5,0.8,0
43657,0.3,0.5,0.4,0.6,0.8,0
43658,0.3,0.5,0.5,0.6,0.9,0.1
43659,0.2,0.5,0.4,0.5,0.8,0
43660,0.1,0.4,0.3,0.4,0.7,0
43661,0.2,0.4,0.4,0.4,0.7,0
43662,0.2,0.4,0.4,0.4,0.8,0
43663,0.3,0.5,0.4,0.5,0.8,0
43664,0.2,0.6,0.5,0.6,0.8,0.1
43665,0.2,0.5,0.4,0.5,0.8,0
43666,0.2,0.4,0.3,0.4,0.8,0
43667,0.1,0.4,0.3,0.4,0.8,0
43668,0.2,0.5,0.4,0.5,0.9,0
43669,0.3,0.5,0.4,0.5,0.9,0
43670,0.3,0.5,0.4,0.6,0.9,0.1
43671,0.3,0.5,0.4,0.6,0.9,0
43672,0.3,0.5,0.4,0.5,0.9,0
43673,0.2,0.5,0.4,0.5,0.9,0
43674,0.2,0.5,0.4,0.4,0.9,0
43675,0.3,0.5,0.4,0.5,0.9,0
43676,0.3,0.5,0.4,0.5,0.9,0
43677,0.3,0.6,0.4,0.5,0.9,0
43678,0.3,0.5,0.4,0.6,0.9,0
43679,0.3,0.5,0.4,0.5,0.9,0
43680,0.2,0.5,0.3,0.5,0.9,0
43681,0.2,0.5,0.4,0.5,0.9,0
43682,0.3,0.6,0.4,0.6,0.9,0
43683,0.3,0.5,0.4,0.5,0.9,0
43684,0.1,0.5,0.4,0.5,0.9,0
43685,0,0.5,0.4,0.5,0.9,0
43686,<Samp,0.5,0.4,0.5,1,0
43687,<Samp,0.5,0.4,0.5,1,0
43688,NoData,<Samp,0.3,0.4,0.8,0
43689,<Samp,0.5,0.4,0.5,0.9,0
43690,0.3,0.6,0.5,0.6,1,0
43691,0.3,0.6,0.5,0.6,1,0
43692,0.3,0.6,0.5,0.5,1,0
43693,0.4,0.6,0.4,0.6,0.9,0
43694,0.3,<Samp,0.5,0.7,1,0
43695,0.2,NoData,0.4,0.5,0.9,0
43696,0.3,<Samp,0.4,0.5,1,0
43697,0.3,0.5,0.4,0.5,0.9,0
43698,0.3,0.6,0.4,0.5,0.6,0
43699,0.3,0.6,0.4,0.5,0.6,0
43700,0.4,0.6,0.5,0.6,0.6,0
43701,0.3,0.6,0.4,0.6,0.6,0
43702,0.2,0.6,0.4,0.5,0.6,0.1
43703,0.4,0.6,0.5,0.6,0.6,0.1
43704,0.3,0.6,0.5,0.6,0.7,0
43705,0.3,0.6,0.5,0.6,0.7,0
43706,0.4,0.6,0.5,0.5,0.7,0
43707,0.4,0.6,0.5,0.4,0.7,0
43708,0.3,0.6,0.4,0.4,0.7,0
43709,0.2,0.6,0.4,0.4,0.6,0
43710,0.4,0.6,0.5,0.5,0.7,0
43711,0.3,0.6,0.6,0.4,0.6,0.1
43712,0.3,0.6,0.2,0.5,0.7,0
43713,0.3,0.6,0.4,0.4,0.7,0
43714,0.3,0.6,0.5,0.4,0.7,0
43715,0.3,0.6,0.4,0.4,0.7,0
43716,0.2,0.6,0.4,0.4,0.6,0
43717,0.3,0.6,0.4,0.4,0.7,0
43718,0.3,0.6,0.4,0.4,0.7,0.1
43719,0.4,0.6,0.4,0.5,0.7,0
43720,0.4,0.6,0.5,0.4,0.7,0
43721,0.4,0.6,0.4,0.4,0.8,0
43722,0.3,0.6,0.4,0.4,0.7,0
43723,0.2,0.6,0.4,0.4,0.7,0
43724,0.3,0.6,0.4,0.4,0.8,0
43725,0.3,0.7,0.4,0.4,0.8,0
43726,0.3,0.7,0.4,0.5,0.8,0
43727,0.3,0.7,0.5,0.5,0.8,0
43728,0.5,0.7,0.5,0.5,0.9,0.1
43729,0.3,0.6,0.4,0.5,0.9,0
43730,0.2,0.6,0.4,0.4,0.8,0.1
43731,0.4,0.7,0.5,0.5,0.9,0
43732,0.4,0.7,0.5,0.5,0.9,0.1
43733,0.3,0.7,0.5,0.5,0.9,0
43734,0.4,0.7,0.4,0.5,0.9,0
43735,0.4,0.7,0.5,0.4,1,0
43736,0.3,0.7,0.5,0.5,1,0.1
43737,0.2,0.6,0.3,0.4,0.9,0
43738,0.3,0.6,0.4,0.4,0.9,0
43739,0.2,0.6,0.3,0.3,0.8,0
43740,0.2,0.6,0.4,0.3,0.9,0
43741,0.3,0.7,0.4,0.4,1,0.1
43742,0.3,0.7,0.5,0.5,1,0
43743,0.3,0.8,0.4,0.4,0.9,0
43744,0.2,0.7,0.4,0.5,0.9,0
43745,0.4,0.7,0.4,0.4,1,0
43746,0.5,0.7,0.4,0.5,1,0.1
43747,0.4,0.7,0.4,0.4,0.9,0.1
43748,0.2,0.6,0.3,0.3,0.9,0
43749,0.4,0.8,0.5,0.4,1,0
43750,0.3,0.8,0.5,0.5,1,0
43751,0.3,0.7,0.4,0.5,1,0
43752,0.4,NoData,0.5,0.5,1.1,0
43753,0.3,NoData,0.5,0.4,1,0
43754,0.3,<Samp,0.5,<Samp,1.1,0
43755,0.4,0.8,0.5,NoData,1,0
43756,0.4,0.8,0.5,NoData,1,0.1
43757,0.3,0.8,0.5,NoData,0.9,0
43758,0.2,0.8,0.4,NoData,0.8,0
43759,0.3,0.8,0.5,NoData,0.9,0
43760,0.3,0.8,0.4,NoData,0.8,0
43761,0.5,0.8,0.4,NoData,1,0
43762,0.3,0.7,0.5,<Samp,0.9,0
43763,0.3,0.8,0.4,0.4,0.9,0
43764,0.3,0.8,0.5,0.4,1,0
43765,0.3,0.8,0.4,0.4,1,0
43766,0.3,0.9,0.5,0.4,1.1,<Samp
43767,0.3,0.8,0.4,0.5,1,0
43768,0.3,0.9,0.6,0.5,1,0.2
43769,0.4,1,0.5,0.5,1.1,0
43770,0.4,0.9,0.5,0.5,0.8,0.1
43771,0.3,1,0.6,0.5,0.6,0
43772,0.2,0.9,0.4,0.4,0.4,0
43773,0.4,0.9,0.5,0.5,0.5,0
43774,0.4,1,0.6,0.6,0.7,0
43775,0.3,1.1,0.8,0.8,0.8,0.1
43776,0.3,1.2,0.7,0.6,0.9,0
43777,0.3,0.8,0.5,0.6,1,0
43778,0.3,0.8,0.8,0.7,1.1,0.1
43779,0.3,0.7,0.6,0.7,1.1,0.2
43780,0.3,0.9,0.7,0.7,1.2,0.1
43781,0.3,0.6,0.4,0.5,0.9,<Samp
43782,0.3,0.4,0.4,0.4,0.9,InVld
43783,0.3,0.4,0.5,0.5,1,<Samp
43784,0.4,0.7,0.6,0.6,1,0.1
43785,0.3,0.5,0.5,0.6,0.6,0.1
43786,0.2,0.4,0.3,0.5,0.5,0
43787,0.2,0.4,0.4,0.4,0.5,0
43788,0.2,0.3,0.3,0.4,0.4,0
43789,0.3,0.3,0.1,0.4,0.5,0
43790,0.3,0.5,0.4,0.6,0.6,0
43791,0.4,0.8,0.7,0.7,0.8,InVld
43792,0.4,0.4,0.7,0.6,0.8,Down
43793,0.3,0.3,<Samp,0.5,0.8,Down
43794,0.5,0.4,InVld,0.7,1,Down
43795,<Samp,0.5,Down,0.8,1,<Samp
43796,0.3,0.3,<Samp,0.6,0.9,0.1
43797,0.3,0.1,0.4,0.5,0.9,0
43798,0.5,0.2,0.6,0.5,1,0.2
43799,0.4,0.3,0.7,0.6,1.1,0.3
43800,0.3,0.2,0.5,0.6,1.1,0.3
43801,0.4,0.3,0.7,0.6,1.3,0.4
43802,0.3,0.1,0.4,0.4,0.9,0.2
43803,0.4,0.3,0.6,0.6,0.8,0.3
43804,0.3,<Samp,0.6,0.6,0.8,0.3
43805,0.3,<Samp,0.4,0.4,0.8,0.2
43806,0.3,0.1,0.4,0.4,0.7,0.3
43807,0.2,0.2,0.5,0.5,0.8,0.4
43808,0.2,0.2,0.3,0.5,0.8,0.2
43809,0.2,0.2,0.4,0.5,0.8,0
43810,0.4,0.3,0.5,0.6,0.9,0.1
43811,0.6,0.6,0.8,0.8,1.1,0.4
43812,0.3,0.3,0.5,0.5,0.9,0.2
43813,0.2,0.2,0.3,0.4,0.8,0
43814,0.2,0.2,0.3,0.4,0.8,0
43815,0.5,0.3,0.5,0.6,1,0.2
43816,0.5,0.6,0.7,0.7,1.2,0.3
43817,0.5,0.8,1,0.7,1,0.4
43818,0.5,0.6,0.7,0.7,0.7,0.1
43819,0.3,0.5,0.5,0.7,0.6,0.1
43820,0.3,0.5,0.7,0.8,0.9,0.1
43821,0.3,0.7,0.9,0.8,0.9,0.2
43822,0.4,0.8,1.1,0.9,1.1,0.4
43823,0.4,0.6,0.7,0.6,0.7,0.1
43824,0.2,0.2,<Samp,0.3,0.5,0
43825,0.2,0.2,<Samp,0.3,0.5,0.1
43826,0.2,0.2,0.3,0.3,0.5,0.1
43827,0.2,0.3,0.3,<Samp,0.6,0.2
43828,0.2,0.4,0.4,NoData,0.6,0.3
43829,0.4,0.5,0.5,<Samp,<Samp,0.3
43830,0.3,0.3,0.3,0.4,0.7,0.2
43831,0.4,0.4,0.4,0.5,0.8,0.4
43832,0.5,0.6,0.7,0.7,0.9,0.5
43833,0.4,Calib,0.6,0.7,0.9,0.5
43834,0.2,0.2,0.3,0.4,0.7,0.2
43835,0.2,0.2,0.2,0.3,0.7,0.2
43836,0.2,0.3,0.4,0.4,0.8,0.3
43837,0.3,0.4,0.4,0.5,0.8,0.2
43838,0.2,0.3,0.3,0.3,0.7,0
43839,0.2,0.4,0.3,0.3,0.8,0
43840,0.3,0.5,<Samp,<Samp,0.8,0
43841,0.2,0.6,0.4,0.5,0.9,0.1
43842,0.3,0.6,0.5,0.5,1,0.2
43843,0.4,0.6,0.5,0.5,0.8,0.1
43844,0.3,0.6,0.5,0.5,0.5,0.2
43845,0.4,0.8,0.7,0.6,0.6,0.1
43846,0.5,0.8,0.6,0.7,0.8,0.1
